timestamp,accelX,accelY,accelZ,gravX,gravY,gravZ,angVelX,angVelY,angVelZ,pitch,roll,heading,w,x,y,z,temprature,sysCal,gyroCal,accelCal,magCal
176999,-607,746,-226,-596,747,-218,-1,-3,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
177029,-606,747,-227,-596,747,-218,0,-3,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
177058,-605,745,-227,-596,747,-218,1,1,-2,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
177088,-607,746,-227,-596,747,-218,0,-2,3,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
177122,-606,746,-227,-596,747,-218,4,-4,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
177154,-604,745,-227,-596,747,-218,1,-1,2,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
177185,-607,744,-227,-596,747,-218,-2,2,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
177217,-605,746,-228,-596,747,-218,-1,1,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
177248,-607,744,-226,-596,747,-218,-1,-1,2,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
177282,-605,746,-229,-596,747,-218,0,-2,-2,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
177312,-607,747,-227,-596,747,-218,0,0,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
177344,-605,745,-228,-596,747,-218,-1,0,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
177375,-606,745,-228,-596,747,-218,-1,-1,-2,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
177406,-607,744,-228,-596,747,-218,-1,1,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
177441,-606,745,-227,-596,747,-218,-1,1,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
177471,-606,746,-228,-596,747,-218,-2,-2,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
177501,-604,746,-227,-596,747,-218,-1,0,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
177530,-606,744,-228,-596,747,-218,1,0,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
177560,-608,746,-227,-596,747,-218,3,-2,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
177593,-607,744,-226,-596,747,-218,1,2,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
177623,-605,744,-229,-596,747,-218,0,-1,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
177652,-606,745,-226,-596,747,-218,1,0,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
177683,-603,746,-229,-596,747,-218,1,1,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
177713,-606,746,-227,-596,747,-218,1,-2,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
177743,-605,746,-226,-596,747,-218,0,-2,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
177783,-606,746,-227,-596,747,-218,1,3,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
177814,-607,744,-226,-596,747,-218,-1,0,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
177845,-604,745,-228,-596,747,-218,1,1,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
177874,-606,746,-228,-596,747,-218,1,1,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
177906,-606,745,-226,-596,747,-218,-1,1,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
177940,-606,743,-226,-596,747,-218,-3,2,2,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
177972,-607,746,-227,-596,747,-218,0,-4,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
178001,-604,746,-227,-596,747,-218,1,-2,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
178032,-605,744,-227,-596,747,-218,1,1,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
178063,-606,746,-226,-596,747,-218,1,-1,-2,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
178096,-605,746,-226,-596,747,-218,0,3,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
178125,-605,745,-229,-596,747,-218,0,-2,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
178155,-606,745,-228,-596,747,-218,0,0,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
178187,-606,745,-228,-596,747,-218,-2,-1,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
178219,-606,746,-226,-596,747,-218,1,-2,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
178250,-607,745,-227,-596,747,-218,1,2,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
178284,-606,745,-229,-596,747,-218,-1,-5,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
178314,-607,746,-226,-596,747,-218,0,0,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
178343,-605,745,-227,-596,747,-218,0,-3,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
178374,-609,746,-225,-596,747,-218,-1,-1,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
178404,-607,745,-226,-596,747,-218,0,-3,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
178437,-605,744,-226,-596,747,-218,0,2,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
178468,-606,744,-226,-596,747,-218,0,2,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
178500,-607,743,-226,-596,747,-218,1,1,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
178531,-605,746,-226,-596,747,-218,1,2,-2,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
178563,-604,746,-228,-596,747,-218,0,1,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
178597,-605,746,-227,-596,747,-218,-1,2,2,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
178627,-606,745,-227,-596,747,-218,-1,2,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
178657,-604,746,-227,-596,747,-218,-2,2,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
178688,-605,747,-229,-596,747,-218,-1,1,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
178718,-606,745,-227,-596,747,-218,-1,0,2,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
178753,-605,746,-227,-596,747,-218,-3,3,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
178784,-608,746,-228,-596,747,-218,-1,2,2,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
178814,-606,746,-229,-596,747,-218,-2,-1,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
178845,-606,746,-227,-596,747,-218,0,0,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
178876,-607,747,-226,-596,747,-218,1,0,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
178906,-606,745,-228,-596,747,-218,1,1,2,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
178938,-607,747,-226,-596,747,-218,0,-2,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
178970,-606,744,-228,-596,747,-218,0,0,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
179002,-606,746,-227,-596,747,-218,3,-3,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
179032,-605,745,-229,-596,747,-218,2,-2,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
179063,-607,744,-226,-596,747,-218,-1,3,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
179098,-607,745,-228,-596,747,-218,0,2,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
179128,-608,745,-228,-596,747,-218,3,-2,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
179158,-607,746,-229,-596,747,-218,0,1,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
179187,-606,745,-228,-596,747,-218,3,-2,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
179217,-604,744,-228,-596,747,-218,1,-1,2,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
179251,-605,745,-227,-596,747,-218,2,-1,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
179279,-606,745,-227,-596,747,-218,0,0,-3,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
179310,-607,744,-229,-596,747,-218,1,-1,2,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
179340,-605,746,-228,-596,747,-218,0,-2,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
179372,-607,745,-227,-596,747,-218,2,0,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
179402,-605,745,-226,-596,747,-218,1,-1,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
179436,-606,743,-230,-596,747,-218,1,2,2,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
179468,-606,747,-228,-596,747,-218,-1,2,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
179499,-605,744,-227,-596,747,-218,1,-1,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
179529,-608,745,-226,-596,747,-218,2,2,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
179559,-606,745,-226,-596,747,-218,-1,-1,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
179592,-606,745,-227,-596,747,-218,2,1,2,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
179623,-605,747,-226,-596,747,-218,-2,1,2,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
179655,-609,746,-225,-596,747,-218,0,1,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
179686,-606,746,-230,-596,747,-218,-1,1,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
179718,-606,746,-228,-596,747,-218,-3,1,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
179751,-610,745,-227,-596,747,-218,0,-1,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
179781,-607,747,-228,-596,747,-218,2,-2,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
179811,-607,745,-226,-596,747,-218,-2,1,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
179841,-607,744,-230,-596,747,-218,-1,3,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
179870,-608,748,-227,-596,747,-218,1,0,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
179904,-605,746,-227,-596,747,-218,0,-1,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
179933,-606,745,-231,-596,747,-218,0,-1,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
179964,-606,744,-227,-596,747,-218,0,0,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
179996,-606,744,-228,-596,747,-218,0,-1,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
180028,-605,746,-227,-596,747,-218,3,0,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
180060,-606,746,-227,-596,747,-218,-1,1,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
180093,-606,746,-228,-596,747,-218,-2,3,2,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
180123,-609,746,-226,-596,747,-218,0,-1,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
180154,-606,747,-227,-596,747,-218,0,1,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
180184,-607,746,-228,-596,747,-218,1,0,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
180214,-605,746,-226,-596,747,-218,0,-1,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
180246,-606,746,-228,-596,747,-218,0,1,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
180279,-607,747,-227,-596,747,-218,-1,-2,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
180311,-606,746,-226,-596,747,-218,1,-2,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
180341,-607,746,-230,-596,747,-218,1,0,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
180372,-605,746,-228,-596,747,-218,-1,1,2,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
180405,-607,746,-226,-596,747,-218,1,0,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
180434,-607,745,-228,-596,747,-218,2,0,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
180464,-607,746,-226,-596,747,-218,1,-1,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
180495,-607,745,-229,-596,747,-218,3,-1,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
180525,-607,743,-226,-596,747,-218,-1,2,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
180554,-608,746,-228,-596,747,-218,1,-1,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
180587,-604,745,-229,-596,747,-218,2,-1,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
180619,-606,745,-227,-596,747,-218,0,1,2,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
180649,-606,746,-227,-596,747,-218,0,1,2,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
180682,-607,746,-226,-596,747,-218,1,-1,2,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
180713,-607,746,-227,-596,747,-218,0,1,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
180747,-607,746,-227,-596,747,-218,0,1,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
180777,-606,747,-227,-596,747,-218,1,-1,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
180809,-607,746,-225,-596,747,-218,1,1,-2,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
180839,-607,743,-227,-596,747,-218,-1,-3,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
180871,-607,746,-226,-596,747,-218,0,2,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
180905,-606,746,-226,-596,747,-218,2,0,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
180935,-610,745,-229,-596,747,-218,0,2,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
180966,-608,746,-226,-596,747,-218,-2,2,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
180996,-604,747,-230,-596,747,-218,0,1,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
181026,-605,745,-228,-596,747,-218,2,0,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
181059,-605,743,-228,-596,747,-218,3,0,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
181088,-606,746,-230,-596,747,-218,3,0,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
181120,-605,744,-228,-596,747,-218,1,-2,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
181151,-606,746,-227,-596,747,-218,1,0,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
181183,-606,747,-229,-596,747,-218,1,-1,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
181215,-608,747,-227,-596,747,-218,1,-3,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
181249,-604,745,-226,-596,747,-218,0,0,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
181279,-607,743,-226,-596,747,-218,1,0,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
181311,-606,745,-226,-596,747,-218,-1,2,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
181342,-607,745,-227,-596,747,-218,3,-2,2,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
181373,-607,744,-227,-596,747,-218,2,-2,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
181408,-606,745,-227,-596,747,-218,1,0,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
181438,-607,746,-227,-596,747,-218,0,-3,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
181468,-605,746,-228,-596,747,-218,1,1,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
181498,-606,746,-229,-596,747,-218,-2,1,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
181528,-606,746,-226,-596,747,-218,-1,3,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
181561,-606,744,-229,-596,747,-218,-1,-1,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
181591,-606,743,-228,-596,747,-218,-1,7,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
181620,-606,746,-227,-596,747,-218,1,3,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
181651,-607,743,-227,-596,747,-218,-1,2,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
181683,-607,744,-229,-596,747,-218,-2,0,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
181714,-605,744,-228,-596,747,-218,2,-2,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
181747,-606,745,-229,-596,747,-218,1,0,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
181781,-608,745,-226,-596,747,-218,0,-2,2,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
181813,-605,744,-227,-596,747,-218,0,1,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
181842,-608,745,-228,-596,747,-218,-2,1,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
181874,-606,744,-225,-596,747,-218,1,-3,-2,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
181909,-605,746,-227,-596,747,-218,-1,1,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
181940,-608,745,-226,-596,747,-218,-1,0,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
181969,-606,745,-227,-596,747,-218,-1,0,2,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
181999,-608,745,-227,-596,747,-218,0,1,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
182030,-606,746,-226,-596,747,-218,0,0,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
182063,-605,744,-226,-596,747,-218,-1,1,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
182092,-606,746,-229,-596,747,-218,-1,1,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
182123,-608,745,-226,-596,747,-218,-3,-1,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
182153,-607,746,-227,-596,747,-218,-2,1,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
182184,-607,746,-226,-596,747,-218,0,1,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
182219,-605,745,-228,-596,747,-218,2,-2,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
182250,-606,744,-227,-596,747,-218,0,-1,2,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
182281,-605,746,-228,-596,747,-218,-1,1,3,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
182310,-607,745,-228,-596,747,-218,1,-3,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
182341,-604,743,-227,-596,747,-218,0,2,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
182371,-608,745,-227,-596,747,-218,-1,2,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
182405,-605,746,-228,-596,747,-218,1,-3,-2,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
182435,-606,746,-226,-596,747,-218,2,-3,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
182467,-606,745,-226,-596,747,-218,0,0,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
182498,-607,748,-228,-596,747,-218,-1,2,-2,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
182531,-607,746,-226,-596,747,-218,3,0,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
182564,-607,746,-226,-596,747,-218,1,0,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
182593,-607,746,-229,-596,747,-218,1,0,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
182624,-606,744,-225,-596,747,-218,-3,1,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
182652,-606,745,-230,-596,747,-218,2,2,-4,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
182683,-607,745,-229,-596,747,-218,0,-2,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
182716,-605,744,-226,-596,747,-218,0,2,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
182747,-607,743,-228,-596,747,-218,-1,0,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
182778,-606,744,-227,-596,747,-218,-2,0,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
182810,-605,744,-228,-596,747,-218,-2,-1,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
182842,-608,744,-229,-596,747,-218,-1,-3,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
182876,-606,747,-228,-596,747,-218,0,0,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
182906,-605,745,-229,-596,747,-218,0,-2,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
182936,-606,745,-226,-596,747,-218,1,3,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
182968,-606,746,-227,-596,747,-218,2,-1,-2,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
182998,-606,746,-232,-596,747,-218,0,0,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
183029,-606,745,-224,-596,747,-218,0,4,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
183063,-608,746,-228,-596,747,-218,-2,0,-2,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
183094,-606,746,-226,-596,747,-218,-2,0,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
183124,-606,745,-227,-596,747,-218,0,1,-2,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
183154,-607,743,-228,-596,747,-218,-3,2,1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
183185,-606,746,-227,-596,747,-218,0,-1,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
183218,-607,747,-226,-596,747,-218,-1,-4,-2,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
183247,-608,746,-228,-596,747,-218,0,1,-2,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
183277,-607,746,-227,-596,747,-218,-2,4,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
183308,-607,746,-227,-596,747,-218,-1,0,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
183340,-606,745,-226,-596,747,-218,-1,0,0,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
183374,-607,743,-226,-596,747,-218,1,0,-1,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
183405,-607,746,-229,-596,747,-218,1,-1,-3,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
183436,-606,743,-228,-596,747,-218,2,-1,2,106.31,-37.44,127.25,0.28,0.71,-0.33,-0.56,16,0,3,1,3
